name,president,president_byline,date,title,initial_joy,initial_sadness,initial_fear,initial_disgust,initial_surprise,revised_joy,revised_sadness,revised_fear,revised_disgust,revised_surprise,initial_idelogical_tilt,initial_immigration,initial_executive_power,initial_federalism,initial_security_liberty,initial_economic_regulation,initial_social_inclusion,revised_idelogical_tilt,revised_immigration,revised_executive_power,revised_federalism,revised_security_liberty,revised_economic_regulation,revised_social_inclusion
executive-order-3365-indians-public-domain,Woodrow Wilson,28th President of the United States: 1913 ‐ 1921,1920-12-07,Executive Order 3365-Indians on Public Domain,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,1.0,0.0,0.0,-3.0
executive-order-11085-the-presidential-medal-freedom,John F. Kennedy,35th President of the United States: 1961 ‐ 1963,1963-02-22,Executive Order 11085-The Presidential Medal of Freedom,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
executive-order-10542-creating-board-inquiry-report-labor-dispute-affecting-the-operations,Dwight D. Eisenhower,34th President of the United States: 1953 ‐ 1961,1954-07-06,Executive Order 10542-Creating a Board of Inquiry To Report on a Labor Dispute Affecting the Operations of Atomic Energy Facilities,1.0,2.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,0.0
executive-order-5607-correction-description-land-restored-the-territory-hawaii,Herbert Hoover,31st President of the United States: 1929 ‐ 1933,1931-04-22,Executive Order 5607-Correction in Description of Land Restored to the Territory of Hawaii,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
executive-order-5558-withdrawal-public-lands-for-resurvey-new-mexico,Herbert Hoover,31st President of the United States: 1929 ‐ 1933,1931-02-16,"Executive Order 5558-Withdrawal of Public Lands for Resurvey, New Mexico",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
executive-order-6744-b-code-fair-competition-for-the-cigar-manufacturing-industry,Franklin D. Roosevelt,32nd President of the United States: 1933 ‐ 1945,1934-06-19,Executive Order 6744-B-Code of Fair Competition for the Cigar Manufacturing Industry,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,5.0,0.0,5.0,0.0
executive-order-2625-german-boats,Woodrow Wilson,28th President of the United States: 1913 ‐ 1921,1917-05-22,Executive Order 2625-German Boats,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,2.0,1.0,3.0,0.0,0.0
executive-order-8249-prescribing-regulations-governing-the-enforcement-the-neutrality-the,Franklin D. Roosevelt,32nd President of the United States: 1933 ‐ 1945,1939-09-10,Executive Order 8249-Prescribing Regulations Governing the Enforcement of the Neutrality of the United States,1.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
executive-order-7807-power-site-restoration-no-486-oregon-partial-revocation-executive,Franklin D. Roosevelt,32nd President of the United States: 1933 ‐ 1945,1938-02-08,"Executive Order 7807-Power-Site Restoration No. 486, Oregon. Partial Revocation of Executive Order of April 28, 1917, Creating Power-Site Reserve No. 621",1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0
executive-order-5966-establishing-unified-border-patrol-the-coast-guard-service-treasury,Herbert Hoover,31st President of the United States: 1929 ‐ 1933,1932-12-09,"Executive Order 5966-Establishing a Unified Border Patrol in the Coast Guard Service, Treasury Department",3.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.0,1.0,1.0,-1.0,0.0
executive-order-12741-extending-the-presidents-education-policy-advisory-committee,George Bush,41st President of the United States: 1989 ‐ 1993,1990-12-31,Executive Order 12741-Extending the President's Education Policy Advisory Committee,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
executive-order-251,Grover Cleveland,22nd President of the United States: 1885 ‐ 1889,1885-10-29,Executive Order,2.0,7.0,1.0,1.0,1.0,2.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
executive-order-9255-prescribing-regulations-governing-the-payment-rental-allowances,Franklin D. Roosevelt,32nd President of the United States: 1933 ‐ 1945,1942-10-13,Executive Order 9255-Prescribing Regulations Governing the Payment of Rental Allowances to Officers,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
executive-order-9625-revoking-executive-order-9294-january-4-1943-further-defining-the,Harry S Truman,33rd President of the United States: 1945 ‐ 1953,1945-09-21,"Executive Order 9625-Revoking Executive Order 9294 of January 4, 1943, Further Defining the Functions and Duties of the Office of Defense Transportation",1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
executive-order-9381-amendment-executive-order-no-9250-entitled-providing-for-the,Franklin D. Roosevelt,32nd President of the United States: 1933 ‐ 1945,1943-09-25,"Executive Order 9381-Amendment of Executive Order No. 9250, Entitled ""Providing for the Stabilizing of the National Economy""",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,1.0,0.0,4.0,3.0,2.0,5.0,0.0
executive-order-11051-prescribing-responsibilities-the-office-emergency-planning-the,John F. Kennedy,35th President of the United States: 1961 ‐ 1963,1962-09-27,Executive Order 11051-Prescribing Responsibilities of the Office of Emergency Planning in the Executive Office of the President,2.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,3.0,-1.0,2.0,0.0,5.0,5.0,5.0,4.0,-2.0
executive-order-10366-amending-the-selctive-service-regulations,Harry S Truman,33rd President of the United States: 1945 ‐ 1953,1952-06-26,Executive Order 10366-Amending the Selctive Service Regulations,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,-1.0
executive-order-12047-imported-objects-cultural-significance,Jimmy Carter,39th President of the United States: 1977 ‐ 1981,1978-03-27,Executive Order 12047-Imported Objects of Cultural Significance,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
executive-order-7436-amendment-section-2-executive-order-no-7305-february-28-1936,Franklin D. Roosevelt,32nd President of the United States: 1933 ‐ 1945,1936-08-21,"Executive Order 7436-Amendment of Section 2 of Executive Order No. 7305 of February 28, 1936, Allocating Funds to the Farm Credit Administration, Etc.",3.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0
executive-order-6887-placing-certain-government-property-under-the-control-and,Franklin D. Roosevelt,32nd President of the United States: 1933 ‐ 1945,1934-10-29,Executive Order 6887-Placing Certain Government Property Under the Control and Jurisdiction of the Department of the Interior,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
executive-order-12420-incentive-pay-for-hazardous-duty,Ronald Reagan,40th President of the United States: 1981 ‐ 1989,1983-05-11,Executive Order 12420-Incentive Pay for Hazardous Duty,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0
executive-order-10249-prescribing-regulations-with-respect-foreign-service-reporting,Harry S Truman,33rd President of the United States: 1945 ‐ 1953,1951-06-04,Executive Order 10249-Prescribing Regulations with Respect to Foreign Service Reporting Functions,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
executive-order-12070-federal-cost-living-allowances,Jimmy Carter,39th President of the United States: 1977 ‐ 1981,1978-06-30,Executive Order 12070-Federal Cost-of-Living Allowances,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
executive-order-5991-transfer-lands-between-the-deschutes-and-fremont-national-forests,Herbert Hoover,31st President of the United States: 1929 ‐ 1933,1933-01-12,"Executive Order 5991-Transfer of Lands between the Deschutes and Fremont National Forests, Oregon",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
executive-order-6605-amendment-executive-order-no-4728-relating-commutation-rations-and,Franklin D. Roosevelt,32nd President of the United States: 1933 ‐ 1945,1934-02-17,Executive Order 6605-Amendment of Executive Order No. 4728 Relating to Commutation of Rations and Quarters to Enlisted Men,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
executive-order-6901-withdrawal-public-land-for-wild-life-administrative-site,Franklin D. Roosevelt,32nd President of the United States: 1933 ‐ 1945,1934-11-13,Executive Order 6901-Withdrawal of Public Land for Wild-Life Administrative Site,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
executive-order-9467-amendment-executive-order-no-1888-february-2-1914-amended-relating,Franklin D. Roosevelt,32nd President of the United States: 1933 ‐ 1945,1944-08-19,"Executive Order 9467-Amendment of Executive Order No. 1888 of February 2, 1914, as Amended, Relating to Conditions of Employment in the Service of the Panama Canal and the Panama Railroad Company on the Isthmus of Panama",2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,2.0,0.0,1.0,0.0,-2.0
executive-order-10101-amendment-executive-order-no-9746-july-1-1946-relating-the-panama,Harry S Truman,33rd President of the United States: 1945 ‐ 1953,1950-01-31,"Executive Order 10101-Amendment of Executive Order No. 9746 of July 1, 1946, Relating to the Panama Canal",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0
executive-order-5764-amendment-civil-service-rule-v,Herbert Hoover,31st President of the United States: 1929 ‐ 1933,1931-12-22,Executive Order 5764-Amendment of Civil-Service Rule V,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
executive-order-5767-authorizing-the-appointment-mrs-hallie-d-stotleb,Herbert Hoover,31st President of the United States: 1929 ‐ 1933,1931-12-30,Executive Order 5767-Authorizing the Appointment of Mrs. Hallie D. Stotleb,1.0,6.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
executive-order-10365-suspension-certain-provisions-the-officer-personnel-act-1947-amended,Harry S Truman,33rd President of the United States: 1945 ‐ 1953,1952-06-24,"Executive Order 10365-Suspension of Certain Provisions of the Officer Personnel Act of 1947, as Amended, Which Relate to Officers of the Marine Corps",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0
executive-order-9851-adding-certain-lands-the-mount-vernon-memorial-highway,Harry S Truman,33rd President of the United States: 1945 ‐ 1953,1947-05-13,Executive Order 9851-Adding Certain Lands to the Mount Vernon Memorial Highway,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
executive-order-85,William McKinley,25th President of the United States: 1897 ‐ 1901,1901-03-12,Executive Order,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0
executive-order-6208-purchase-forest-lands-for-emergency-conservation-work,Franklin D. Roosevelt,32nd President of the United States: 1933 ‐ 1945,1933-07-21,Executive Order 6208-Purchase of Forest Lands for Emergency Conservation Work,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
executive-order-6235-power-site-restoration-no-477-oregon,Franklin D. Roosevelt,32nd President of the United States: 1933 ‐ 1945,1933-07-28,"Executive Order 6235-Power-Site Restoration No. 477, Oregon",1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0
executive-order-10478-delegating-the-secretary-defense-the-authority-the-president-order,Dwight D. Eisenhower,34th President of the United States: 1953 ‐ 1961,1953-08-05,"Executive Order 10478-Delegating to the Secretary of Defense the Authority of the President To Order Certain Members of Reserve Components of the Armed Forces Into Active Federal Service and To Prescribe Regulations Governing the Appointment, Reappointment, and Promotion of Such Members",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0
executive-order-10001-prescribing-or-amending-portions-the-selective-service-regulations,Harry S Truman,33rd President of the United States: 1945 ‐ 1953,1948-09-17,Executive Order 10001-Prescribing or Amending Portions of the Selective Service Regulations and Directing the Selection of Persons for Induction Into the Armed Forces and Their Induction,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,4.0,4.0,0.0,-1.0
executive-order-6350-code-fair-competition-for-the-cap-and-closure-industry,Franklin D. Roosevelt,32nd President of the United States: 1933 ‐ 1945,1933-10-20,Executive Order 6350-Code of Fair Competition for the Cap and Closure Industry,5.0,1.0,1.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,3.0,0.0,4.0,0.0,3.0,0.0,3.0,3.0,0.0,4.0,0.0
executive-order-188,William McKinley,25th President of the United States: 1897 ‐ 1901,1900-12-19,Executive Order,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
executive-order-10656-establishing-the-presidents-board-consultants-foreign-intelligence,Dwight D. Eisenhower,34th President of the United States: 1953 ‐ 1961,1956-02-06,Executive Order 10656-Establishing the President's Board of Consultants on Foreign Intelligence Activities,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0
executive-order-9823-designating-public-international-orgaizations-entitled-enjoy-certain,Harry S Truman,33rd President of the United States: 1945 ‐ 1953,1947-01-24,"Executive Order 9823-Designating Public International Orgaizations Entitled to Enjoy Certain Privileges, Exemptons, and Immunities",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
executive-order-7329-authorizing-the-acquisition-land-near-petersburg-virginia-for,Franklin D. Roosevelt,32nd President of the United States: 1933 ‐ 1945,1936-03-30,"Executive Order 7329-Authorizing the Acquisition of Land Near Petersburg, Virginia, for Emergency Conservation Work",7.0,2.0,3.0,1.0,1.0,8.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,4.0,0.0,3.0,0.0,1.0,0.0,2.0,4.0,0.0,3.0,0.0
executive-order-10024-restoration-lands-location-and-entry-under-the-mining-laws-the,Harry S Truman,33rd President of the United States: 1945 ‐ 1953,1948-12-30,Executive Order 10024-Restoration of Lands to Location and Entry Under the Mining Laws of the United States,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
executive-order-9748-creating-emergency-board-investigate-dispute-between-the-norwest,Harry S Truman,33rd President of the United States: 1945 ‐ 1953,1946-07-03,"Executive Order 9748-Creating An Emergency Board to Investigate a Dispute Between the Norwest Airlines, Inc., and Certain of Its Employees",1.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0
executive-order-247,Grover Cleveland,22nd President of the United States: 1885 ‐ 1889,1888-11-01,Executive Order,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
executive-order-12119-executive-schedule,Jimmy Carter,39th President of the United States: 1977 ‐ 1981,1979-02-14,Executive Order 12119-Executive Schedule,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
executive-order-11663-creating-emergency-board-investigate-disputes-between-the-carriers,Richard Nixon,37th President of the United States: 1969 ‐ 1974,1972-03-31,Executive Order 11663-Creating an Emergency Board to Investigate Disputes Between the Carriers Represented by the National Railway Labor Conference and Certain of Their Employees,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
executive-order-469,Abraham Lincoln,16th President of the United States: 1861 ‐ 1865,1862-07-31,Executive Order,1.0,3.0,6.0,7.0,4.0,1.0,2.0,7.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,4.0,0.0,-2.0
executive-order-7840-extending-the-limits-the-port-entry-philadelphia-pennsylvania,Franklin D. Roosevelt,32nd President of the United States: 1933 ‐ 1945,1938-03-15,"Executive Order 7840-Extending the Limits of the Port of Entry of Philadelphia, Pennsylvania",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
executive-order-10788-suspension-compliance-with-certain-statutory-provisions-relating,Dwight D. Eisenhower,34th President of the United States: 1953 ‐ 1961,1958-11-14,Executive Order 10788-Suspension of Compliance With Certain Statutory Provisions Relating to Employment in Canal Zone,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0
executive-order-5875-temporary-exemption-op-persons-from-compulsory-retirement-for-age,Herbert Hoover,31st President of the United States: 1929 ‐ 1933,1932-06-30,Executive Order 5875-Temporary Exemption op Persons from Compulsory Retirement for Age,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
executive-order-12074-urban-and-community-impact-analyses,Jimmy Carter,39th President of the United States: 1977 ‐ 1981,1978-08-16,Executive Order 12074-Urban and Community Impact Analyses,3.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,2.0,0.0
executive-order-11284-suspension-the-provisions-sections-5701a1-and-6371-title-10-united,Lyndon B. Johnson,36th President of the United States: 1963 ‐ 1969,1966-05-27,"Executive Order 11284-Suspension of the Provisions of Sections 5701(a)(1) and 6371 of Title 10, United States Code, Which Relate to the Continuation on the Active List of Rear Admirals in the Line of the Navy Not Restricted in the Performance of Duty",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
executive-order-1649-altering-lands-composing-the-moapa-river-indian-reservation,William Howard Taft,27th President of the United States: 1909 ‐ 1913,1912-11-26,Executive Order 1649-Altering Lands Composing the Moapa River Indian Reservation,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,3.0
executive-order-6560-regulating-transactions-foreign-exchange-transfers-credit-and-the,Franklin D. Roosevelt,32nd President of the United States: 1933 ‐ 1945,1934-01-15,"Executive Order 6560-Regulating Transactions in Foreign Exchange, Transfers of Credit, and the Export of Coin and Currency",2.0,3.0,4.0,1.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,0.0,4.0,3.0,2.0,3.0,0.0,2.0,0.0,4.0,3.0,2.0,4.0,0.0
executive-order-7387-reservation-naval-station-balboa-canal-zone,Franklin D. Roosevelt,32nd President of the United States: 1933 ‐ 1945,1936-06-15,"Executive Order 7387-Reservation of Naval Station, Balboa, Canal Zone",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
executive-order-8757-establishing-the-office-civilian-defense-the-office-for-emergency,Franklin D. Roosevelt,32nd President of the United States: 1933 ‐ 1945,1941-05-20,Executive Order 8757-Establishing the Office of Civilian Defense in the Office for Emergency Management of the Executive Office of the President,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,5.0,1.0,0.0,3.0,3.0,2.0,2.0,0.0,1.0,0.0,3.0,3.0,2.0,2.0,0.0
executive-order-6578-appointing-james-h-pierce-member-the-national-bituminous-coal,Franklin D. Roosevelt,32nd President of the United States: 1933 ‐ 1945,1934-01-31,Executive Order 6578-A-Appointing James H. Pierce as a Member of the National Bituminous Coal Industrial Board,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
executive-order-6299-revised-code-fair-competition-for-the-bituminous-coal-industry,Franklin D. Roosevelt,32nd President of the United States: 1933 ‐ 1945,1933-09-29,Executive Order 6299-Revised Code of Fair Competition for the Bituminous Coal Industry,3.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,4.0,0.0,4.0,0.0
executive-order-7865-documents-required-aliens-entering-the-united-states,Franklin D. Roosevelt,32nd President of the United States: 1933 ‐ 1945,1938-04-12,Executive Order 7865-Documents Required of Aliens Entering the United States,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-3.0,1.0,1.0,2.0,0.0,-1.0
executive-order-6628-withdrawal-public-land-for-use-the-war-department-washington,Franklin D. Roosevelt,32nd President of the United States: 1933 ‐ 1945,1934-03-05,"Executive Order 6628-Withdrawal of Public Land for Use of the War Department, Washington",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
